,predicted_rating
1760,5.8015504
1761,4.7701535
1762,5.8946457
1763,4.72143
1764,3.9348402
1765,5.551119
1766,6.0482464
1767,6.5000124
1768,6.4100523
1769,6.1195955
1770,5.862185
1771,5.799383
1772,6.332938
1773,6.359343
1774,5.014253
1775,5.831039
1776,4.7948227
1777,5.575292
1778,5.962633
1779,6.2829885
1780,5.677118
1781,6.380588
1782,4.702421
1783,4.1582956
1784,5.226481
1785,6.040058
1786,6.719758
1787,6.374229
1788,6.228959
1789,5.754869
1790,6.378391
1791,3.8195987
1792,6.9147663
1793,5.482415
1794,6.274449
1795,6.277762
1796,6.6003995
1797,5.9324274
1798,6.0927415
1799,6.8060308
1800,6.181024
1801,7.0256343
1802,4.851287
1803,5.987075
1804,6.7344055
1805,6.1492443
1806,6.0957103
1807,6.0356936
1808,6.453674
1809,6.159806
1810,5.124373
1811,6.0963593
1812,5.9045086
1813,6.202999
1814,6.6926894
1815,5.537126
1816,6.199472
1817,6.0082984
1818,6.8152037
1819,7.151459
1820,6.428835
1821,6.7285347
1822,6.2950535
1823,6.0941386
1824,5.9398665
1825,6.109063
1826,6.111681
1827,7.1185412
1828,6.6325264
1829,6.570672
1830,6.7233386
1831,6.246199
1832,4.101534
1833,6.3454547
1834,5.3575764
1835,4.9474998
1836,6.3181148
1837,5.9091597
1838,6.685781
1839,5.23603
1840,4.4563856
1841,6.3465486
1842,5.94083
1843,6.567871
1844,6.080818
1845,5.7168183
1846,5.8297443
1847,6.1760917
1848,6.071777
1849,5.685127
1850,6.0824895
1851,6.1328845
1852,6.2322536
1853,5.3039527
1854,6.5369077
1855,6.58363
1856,7.366079
1857,5.6887054
1858,5.976636
1859,5.824426
1860,4.9111443
1861,4.4814463
1862,6.1667833
1863,5.898296
1864,5.708961
1865,6.2399583
1866,6.4689546
1867,4.760268
1868,6.4782286
1869,5.962677
1870,5.404303
1871,6.3073225
1872,5.013123
1873,5.577127
1874,5.5156875
1875,6.372124
1876,5.9811325
1877,6.1218033
1878,6.9084244
1879,5.806952
1880,4.172
1881,5.689265
1882,5.910168
1883,5.9562893
1884,5.922498
1885,5.702861
1886,6.6756573
1887,7.2079983
1888,5.274465
1889,4.6120048
1890,6.049019
1891,6.2307606
1892,5.857895
1893,4.0174513
1894,5.548228
1895,6.5553575
1896,6.970915
1897,6.1236253
1898,5.6032157
1899,5.428986
1900,5.6128488
1901,5.978496
1902,4.8564835
1903,5.408484
1904,6.832641
1905,5.2317505
1906,5.5108833
1907,6.5089383
1908,5.6513834
1909,4.0154734
1910,7.142658
1911,4.5968895
1912,5.5766025
1913,6.222421
1914,5.1185665
1915,4.976559
1916,5.521701
1917,6.043403
1918,6.338202
1919,4.839911
1920,6.9732614
1921,5.8485956
1922,7.377487
1923,5.2679133
1924,5.4435134
1925,5.325025
1926,5.2194014
1927,6.1796575
1928,5.1249676
1929,6.9594774
1930,5.242615
1931,7.023096
1932,5.307583
1933,5.0589814
1934,4.795448
1935,4.463337
1936,5.9998116
1937,6.4685755
1938,7.365362
1939,3.6584764
1940,6.3007708
1941,5.273682
1942,5.8630805
1943,6.38992
1944,6.093601
1945,5.5317693
1946,6.471241
1947,6.1160502
1948,6.444992
1949,6.064811
1950,4.923618
1951,5.6404886
1952,7.607102
1953,6.3557873
1954,5.6371408
1955,6.4373045
1956,6.1126966
1957,6.3422685
1958,5.127045
1959,4.9982324
1960,6.519774
1961,6.237446
1962,4.257408
1963,6.201771
1964,6.202375
1965,5.641938
1966,6.5400867
1967,7.680252
1968,6.29561
1969,6.193178
1970,7.7755437
1971,5.4695745
1972,5.776075
1973,5.774711
1974,6.7147155
1975,3.9129813
1976,6.5158753
1977,6.0193415
1978,6.3060184
1979,6.106501
1980,5.864473
1981,5.8712997
1982,5.2575855
1983,5.048945
1984,5.457395
1985,6.3036685
1986,6.132609
1987,6.5872426
1988,4.791066
1989,6.2843595
1990,6.6972914
1991,5.773736
1992,6.305496
1993,5.9811635
1994,5.4298472
1995,6.337468
1996,6.531596
1997,5.350113
1998,5.150177
1999,5.023837
2000,5.748436
2001,3.7311046
2002,6.5184555
2003,4.58164
2004,6.2163587
2005,6.2396483
2006,7.006349
2007,3.878181
2008,6.154726
2009,6.7813654
2010,4.9224124
2011,6.547046
2012,6.0312696
2013,6.889477
2014,6.7212133
2015,5.88104
2016,6.7360353
2017,5.5589156
2018,5.665301
2019,5.866311
2020,6.171457
2021,5.949051
2022,4.2084446
2023,6.631484
2024,6.6002526
2025,5.4057703
2026,6.041487
2027,6.0445633
2028,6.043162
2029,6.2630544
2030,6.292394
2031,6.8724637
2032,3.2477667
2033,6.223345
2034,5.0423403
2035,5.2311
2036,5.771575
2037,3.864364
2038,6.659739
2039,5.1801605
2040,5.6000495
2041,3.550089
2042,7.442966
2043,5.211044
2044,5.947343
2045,6.358996
2046,5.712499
2047,6.1398168
2048,6.474647
2049,5.9424305
2050,6.187832
2051,6.1923313
2052,6.403545
2053,5.9057775
2054,5.4813995
2055,5.519818
2056,6.5715322
2057,5.98824
2058,6.1938696
2059,6.6665335
2060,7.6290565
2061,4.797253
2062,6.071199
2063,6.846395
2064,4.5240836
2065,5.9206586
2066,6.2860775
2067,7.2067766
2068,6.1058135
2069,5.6357255
2070,4.3742476
2071,6.8513722
2072,6.5340166
2073,5.8438025
2074,6.1593437
2075,5.8654685
2076,6.0325093
2077,6.243853
2078,6.0279417
2079,5.6343265
2080,6.4496675
2081,5.910457
2082,6.3699965
2083,6.591108
2084,5.0053554
2085,5.4821477
2086,6.7755322
2087,6.575855
2088,4.82905
2089,4.515644
2090,5.9688573
2091,6.547741
2092,6.524108
2093,5.174195
2094,6.32631
2095,5.7062464
2096,3.9938562
2097,6.5995593
2098,5.723881
2099,6.831933
2100,6.6757345
2101,5.5846305
2102,6.588149
2103,6.219221
2104,4.6234345
2105,5.656971
2106,7.201675
2107,6.1309776
2108,6.845518
2109,6.554139
2110,6.2176504
2111,5.429175
2112,6.270275
2113,6.254556
2114,6.688335
2115,5.9596157
2116,5.4003024
2117,5.818957
2118,5.90256
2119,6.346054
2120,6.274255
2121,6.497971
2122,6.340823
2123,7.1770754
2124,5.466909
2125,5.73588
2126,6.7367983
2127,6.576983
2128,6.1151175
2129,5.658076
2130,5.438232
2131,6.201902
2132,5.6134124
2133,6.114823
2134,4.6792116
2135,7.069404
2136,6.548631
2137,6.4440413
2138,5.4027495
2139,5.6901155
2140,5.4106407
2141,4.9422116
2142,6.270539
2143,6.2974296
2144,5.9641566
2145,5.690393
2146,5.257348
2147,6.3516645
2148,6.1716833
2149,7.1579304
2150,5.687467
2151,5.992811
2152,6.2985234
2153,5.432342
2154,6.5278425
2155,5.584773
2156,6.378089
2157,5.387441
2158,6.383413
2159,6.466913
2160,7.682391
2161,6.3858223
2162,6.0778437
2163,6.2320933
2164,5.299575
2165,6.375911
2166,6.9243927
2167,6.8959284
2168,6.011428
2169,5.694288
2170,6.2777066
2171,6.0531683
2172,5.8987713
2173,6.0626183
2174,5.8717937
2175,5.4859443
2176,6.0133142
2177,6.7764854
2178,4.9504433
2179,5.7416124
2180,6.7656026
2181,5.4663715
2182,4.7965384
2183,5.989376
2184,6.0508175
2185,8.087915
2186,5.817485
2187,6.546452
2188,5.9546537
2189,4.9628563
2190,6.774379
2191,4.1928754
2192,5.3192863
2193,7.4631433
2194,6.8035455
2195,5.013587
2196,4.673158
2197,4.689049
2198,5.5626044
2199,5.523909
2200,6.2093797
2201,6.3254337
2202,6.8117433
2203,6.095765
2204,5.07109
2205,6.514096
2206,5.1152625
2207,5.908221
2208,5.331432
2209,5.2800655
2210,5.982008
2211,4.277237
2212,6.918429
2213,5.6861973
2214,5.9300656
2215,5.4133043
2216,6.4168158
2217,5.6610646
2218,5.234288
2219,7.0305386
2220,6.036455
2221,5.5953455
2222,5.3824034
2223,6.482826
2224,6.3766694
2225,6.3536267
2226,4.99951
2227,3.9598687
2228,6.904275
2229,4.997722
2230,6.722473
2231,5.532112
2232,4.948791
2233,4.828899
2234,4.917037
2235,5.92792
2236,6.548008
2237,6.282987
2238,5.0214496
2239,7.273106
2240,6.8292375
2241,6.198585
2242,5.8217254
2243,6.2750688
2244,7.493296
2245,5.580248
2246,6.573163
2247,6.095282
2248,5.9236164
2249,7.1441035
2250,5.235256
2251,5.233604
2252,5.8572636
2253,6.5639997
2254,6.5631094
2255,4.1014385
2256,5.522454
2257,6.440111
2258,6.969595
2259,4.4846306
2260,5.950459
2261,5.9675865
2262,6.912332
2263,5.770563
2264,4.6369114
2265,6.5842714
2266,6.305966
2267,5.116005
2268,5.98442
2269,5.3642206
2270,6.491067
2271,5.9894
2272,6.916377
2273,5.9982905
2274,6.0756154
2275,6.2600226
2276,3.883079
2277,6.413213
2278,6.9105754
2279,6.5153813
2280,6.5395846
2281,5.524756
2282,6.904881
2283,5.3536167
2284,6.144108
2285,6.564152
2286,6.224377
2287,6.4857464
2288,5.080608
2289,5.156412
2290,6.634518
2291,8.130911
2292,5.874388
2293,5.6011076
2294,4.362735
2295,5.6800766
2296,5.738028
2297,5.9122624
2298,6.054813
2299,5.643234
2300,6.2092056
2301,6.687697
2302,7.520468
2303,4.879942
2304,6.526445
2305,5.9539967
2306,4.293209
2307,6.2685313
2308,6.7358794
2309,6.316574
2310,4.678241
2311,6.401028
2312,4.6358852
2313,6.303898
2314,6.3038554
2315,6.7489443
2316,6.3794374
2317,5.894437
2318,6.0645666
2319,5.935429
2320,5.363525
2321,5.9647684
2322,5.172022
2323,6.244165
2324,6.121887
2325,6.6318827
2326,6.1575294
2327,4.179187
2328,4.8074164
2329,6.2614803
2330,5.494117
2331,6.976763
2332,6.2292085
2333,6.066924
2334,6.340522
2335,4.9465003
2336,6.6939178
2337,4.109686
2338,5.74764
2339,6.0405126
2340,4.3089485
2341,6.567574
2342,6.6413307
2343,5.596451
2344,6.2425194
2345,6.2845397
2346,5.1291065
2347,5.454111
2348,6.508204
2349,6.1205525
2350,4.6225166
2351,6.1500816
2352,4.9699793
2353,6.0372367
2354,6.0854735
2355,6.276994
2356,5.540293
2357,6.790772
2358,6.326101
2359,5.0649614
2360,5.4189525
2361,6.605012
2362,5.803107
2363,6.26893
2364,6.7136664
2365,6.861897
2366,6.363702
2367,6.391714
2368,5.954222
2369,6.407525
2370,5.8135667
2371,6.114098
2372,5.586719
2373,6.0284853
2374,5.5227547
2375,6.2783585
2376,5.6220126
2377,6.5101786
2378,5.504679
2379,6.4973145
2380,5.033588
2381,5.2557774
2382,5.341482
2383,5.978034
2384,4.4112034
2385,5.680788
2386,4.931269
2387,6.495532
2388,6.513885
2389,7.761882
2390,5.927932
2391,5.877076
2392,5.328154
2393,6.4556465
2394,4.439275
2395,5.888007
2396,6.537448
2397,5.664613
2398,5.537905
2399,5.516936
2400,5.5317664
2401,5.6169662
2402,5.369869
2403,5.0650144
2404,6.163871
2405,6.4054565
2406,4.02491
2407,6.144373
2408,6.7697043
2409,6.55295
2410,5.146917
2411,7.646474
2412,6.108681
2413,5.9640894
2414,7.3393044
2415,6.2533603
2416,5.33607
2417,6.0568686
2418,6.9670196
2419,6.0148134
2420,6.9268727
2421,5.4914823
2422,4.9640684
2423,6.2806687
2424,6.520898
2425,5.226667
2426,5.9587545
2427,5.0252438
2428,6.119716
2429,6.510681
2430,4.456868
2431,7.4095135
2432,5.257483
2433,6.2794075
2434,6.770396
2435,5.4009137
2436,5.964784
2437,6.583989
2438,5.9414597
2439,6.3259225
2440,5.596528
2441,5.410494
2442,6.033003
2443,5.6748743
2444,5.180603
2445,6.178995
2446,6.405553
2447,6.9318075
2448,7.617511
2449,7.3173285
2450,5.164904
2451,6.0587015
2452,5.8198304
2453,5.6486125
2454,5.576621
2455,6.001704
2456,5.3942003
2457,6.1060343
2458,6.3861575
2459,5.2258263
2460,6.728948
2461,5.7245126
2462,5.8815613
2463,6.0545487
2464,5.653978
2465,5.073766
2466,5.51208
2467,6.6445065
2468,6.135795
2469,5.928208
2470,4.655754
2471,7.093134
2472,6.5527244
2473,5.6241817
2474,5.8302817
2475,6.815087
2476,5.474207
2477,4.822845
2478,6.346463
2479,5.4512835
2480,5.1997614
2481,5.98177
2482,5.4543586
2483,5.306273
2484,6.4873757
2485,6.381929
2486,5.2831244
2487,4.3566294
2488,4.7828274
2489,5.8534055
2490,6.309185
2491,5.290614
2492,6.8795476
2493,5.9642534
2494,5.970273
2495,7.2091374
2496,6.1432605
2497,5.003039
2498,6.120445
2499,6.200229
2500,5.7804875
2501,5.711326
2502,6.5768056
2503,6.3481383
2504,4.770345
2505,4.9097924
2506,5.6214323
2507,6.390169
2508,6.176471
2509,5.022997
2510,6.0299134
2511,6.910258
2512,5.3445587
2513,5.563648
2514,5.811214
2515,7.269616
2516,6.4990096
2517,4.513193
2518,3.9327302
2519,5.861857
2520,6.6846623
2521,7.3681273
2522,6.2576184
2523,6.139408
2524,5.986332
2525,5.5522304
2526,6.438229
2527,6.420367
2528,5.9207797
2529,3.9055243
2530,5.985541
2531,4.975151
2532,5.951479
2533,6.5529227
2534,6.087869
2535,5.1553054
2536,4.3993893
2537,6.1750355
2538,5.532634
2539,6.4314213
2540,5.90089
2541,6.6844645
2542,5.446338
2543,6.4208074
2544,6.203288
2545,5.8158875
2546,6.724771
2547,6.1656303
2548,6.017565
2549,4.954182
2550,5.76409
2551,5.485158
2552,5.9409842
2553,5.8944206
2554,4.7485924
2555,5.6646247
2556,5.0891857
2557,5.764564
2558,5.7471037
2559,4.9284854
2560,5.9843736
2561,4.96775
2562,6.1519313
2563,6.021557
2564,5.531585
2565,5.170771
2566,5.705627
2567,5.779081
2568,7.294215
2569,4.932286
2570,6.462935
2571,5.4822454
2572,6.0648627
2573,5.7488017
2574,6.2977953
2575,6.1370873
2576,3.8054779
2577,4.9070144
2578,5.924007
2579,5.731182
2580,6.7303615
2581,6.538576
2582,6.269273
2583,6.147473
2584,5.4965286
2585,6.5108843
2586,7.301703
2587,6.4780164
2588,6.69289
2589,5.9187846
2590,6.570008
2591,5.8820705
2592,6.0810175
2593,6.6950126
2594,6.519681
2595,5.842332
2596,4.923884
2597,6.0104837
2598,6.5070367
2599,4.7257757
2600,6.0784864
2601,4.967702
2602,5.909668
2603,6.5648456
2604,6.3538246
2605,6.227872
2606,5.4614396
2607,4.884895
2608,6.2015767
2609,6.9766335
2610,7.385856
2611,5.4384456
2612,4.300738
2613,5.9450107
2614,6.296691
2615,5.3538656
2616,6.477147
2617,6.454875
2618,6.6446667
2619,6.667087
2620,7.3546786
2621,4.539684
2622,5.8503914
2623,7.441259
2624,4.4393597
2625,4.7199683
2626,6.404743
2627,5.5312333
2628,5.352353
2629,6.456855
2630,6.178913
2631,5.7851534
2632,6.5392756
2633,4.992295
2634,5.9522533
2635,6.305284
2636,6.7714005
2637,6.412278
2638,6.035968
2639,6.43612
2640,6.0270977
2641,5.652493
2642,6.4672523
2643,6.296428
2644,6.9842787
2645,5.9367905
2646,5.7475185
2647,5.454382
2648,4.240327
2649,6.0244527
2650,5.8482013
2651,6.3562016
2652,3.5001814
2653,6.442591
2654,5.7733483
2655,4.3569694
2656,6.2882957
2657,3.1706429
2658,6.1015286
2659,4.9932175
2660,6.3474445
2661,6.228055
2662,4.9475455
2663,5.0785456
2664,6.042115
2665,6.1606984
2666,7.4068694
2667,7.207995
2668,5.807407
2669,4.6398993
2670,6.388038
2671,5.6765704
2672,4.8448415
2673,6.433313
2674,6.95736
2675,5.6127844
2676,5.7331553
2677,6.536783
2678,6.015209
2679,6.2373667
2680,5.9601154
2681,5.209635
2682,6.291911
2683,4.667739
2684,4.68145
2685,5.4621162
2686,4.8198524
2687,5.812175
2688,4.469118
2689,6.434531
2690,6.426004
2691,5.712467
2692,5.0206947
2693,5.4127245
2694,6.8764143
2695,5.4897285
2696,4.977072
2697,6.160453
2698,5.665132
2699,5.7442884
2700,7.2923226
2701,4.5322056
2702,5.3563128
2703,5.9666877
2704,6.720895
2705,5.8235025
2706,5.9737897
2707,6.0952187
2708,5.5876994
2709,6.5021076
2710,5.6474314
2711,6.981899
2712,6.7839766
2713,7.3046255
2714,6.2193985
2715,6.1452217
2716,6.9052453
2717,5.538094
2718,6.5688624
2719,6.992668
2720,6.0511713
2721,6.192231
2722,6.085974
2723,5.407856
2724,5.467105
2725,6.00383
2726,5.4576235
2727,5.1952763
2728,4.9720826
2729,6.3887343
2730,6.8063483
2731,6.1905365
2732,6.049075
2733,6.7436604
2734,6.3113756
2735,5.8994794
2736,5.9468265
2737,5.899113
2738,5.8942657
2739,5.8697395
2740,5.8500185
2741,5.7745953
2742,6.2054925
2743,6.7657657
2744,4.501386
2745,5.118896
2746,4.6331115
2747,5.0208635
2748,6.406909
2749,4.995679
2750,7.146844
2751,6.670224
2752,5.8154507
2753,6.227859
2754,5.422666
2755,5.9795294
2756,5.990299
2757,6.7125964
2758,5.737942
2759,4.408333
2760,6.4262767
2761,5.674994
2762,5.294814
2763,4.416111
2764,6.411675
2765,5.8489156
2766,4.476739
2767,7.3472695
2768,7.211499
2769,5.6850886
2770,6.302569
2771,5.0528393
2772,6.9606237
2773,5.919391
2774,5.8047733
2775,5.038416
2776,5.690116
2777,6.0555906
2778,7.355455
2779,6.942435
2780,6.7868233
2781,5.7841043
2782,6.221623
2783,4.2947254
2784,4.9024897
2785,6.7068157
2786,6.5740013
2787,4.7255845
2788,6.431243
2789,4.8664117
2790,5.2631536
2791,3.2181652
2792,5.779214
2793,6.527125
2794,6.184809
2795,5.516971
2796,6.1428947
2797,6.581081
2798,5.8982306
2799,5.7841616
2800,4.7041283
2801,6.7792172
2802,6.1296535
2803,5.660304
2804,6.8483152
2805,4.011738
2806,4.654063
2807,4.710903
2808,5.037112
2809,4.477336
2810,5.5631948
2811,6.64357
2812,5.827923
2813,6.2426825
2814,6.131566
2815,7.020542
2816,5.6267495
2817,5.61633
2818,5.729201
2819,6.435166
2820,5.755041
2821,6.9360514
2822,5.9698024
2823,4.487205
2824,5.082918
2825,6.0912232
2826,4.1304502
2827,6.3922744
2828,5.7376676
2829,4.0368366
2830,4.2672405
2831,6.1107397
2832,6.9716506
2833,6.4996986
2834,5.3033934
2835,6.2511325
2836,6.5301013
2837,6.4255652
2838,3.730438
2839,6.558879
2840,6.6263423
2841,6.133391
2842,7.0971475
2843,7.260267
2844,5.6758513
2845,5.8538814
2846,6.7932057
2847,6.6888027
2848,7.5065827
2849,7.376186
2850,4.6469135
2851,6.1261573
2852,6.7985487
2853,5.4909453
2854,5.538401
2855,5.5216618
2856,7.0632176
2857,6.7555637
2858,5.3657627
2859,4.807187
2860,6.454638
2861,6.2650566
2862,5.623941
2863,6.07607
2864,7.1643248
2865,6.6357
2866,7.3074346
2867,5.5374727
2868,6.0913777
2869,6.358522
2870,5.7666783
2871,6.7484617
2872,6.188781
2873,4.941752
2874,5.3101797
2875,6.3705316
2876,5.036805
2877,6.6601553
2878,7.24712
2879,5.425336
2880,5.5332136
2881,7.5234494
2882,5.396883
2883,6.1738505
2884,6.719851
2885,4.97106
2886,5.03545
2887,4.4743757
2888,5.628456
2889,6.337871
2890,6.767368
2891,6.3230352
2892,5.0254674
2893,5.5350084
2894,6.535476
2895,4.752572
2896,4.024993
2897,6.040009
2898,5.43396
2899,6.560619
2900,7.7333536
2901,5.613169
2902,5.798362
2903,6.2202597
2904,4.8120894
2905,6.482168
2906,4.1522
2907,6.4105754
2908,6.625638
2909,4.95865
2910,5.705827
2911,6.421788
2912,4.3853474
2913,5.8461223
2914,6.2686753
2915,6.014911
2916,6.3643126
2917,6.4763246
2918,6.1383753
2919,6.187508
2920,5.352406
2921,5.7985907
2922,6.3390036
2923,5.6869745
2924,5.007743
2925,5.592497
2926,5.041624
2927,4.274618
2928,6.953017
2929,6.82788
2930,5.905907
2931,6.361341
2932,6.3579874
2933,6.7003803
2934,6.12568
2935,5.375955
2936,7.252508
2937,5.652631
2938,5.6706777
2939,5.987725
2940,6.082475
2941,5.0157623
2942,5.712654
2943,6.58841
2944,5.3726463
2945,5.2796845
2946,7.164938
2947,5.9511704
2948,5.7526717
2949,4.625599
2950,7.3002925
2951,6.7059655
2952,5.9727273
2953,5.1065207
2954,6.329632
2955,6.696231
2956,5.805512
2957,6.1443048
2958,6.7382603
2959,6.353485
2960,7.4344797
2961,5.5994897
2962,4.5937943
2963,5.797616
2964,6.1034417
2965,6.275516
2966,5.014255
2967,5.7341967
2968,5.746481
2969,5.844308
2970,6.323863
2971,6.19054
2972,5.6994777
2973,4.600168
2974,4.5576134
2975,5.7070503
2976,6.038179
2977,6.6151996
2978,5.9523387
2979,4.979066
2980,5.4324465
2981,5.441381
2982,5.3083253
2983,5.972369
2984,6.4746366
2985,6.7898016
2986,5.9673743
2987,6.408369
2988,5.6191864
2989,5.9241796
2990,6.451273
2991,5.2936425
2992,6.544111
2993,6.5499306
2994,6.1845737
2995,5.5987644
2996,6.1942186
2997,6.3085732
2998,5.4026165
2999,5.685461
3000,6.144281
3001,5.9823327
3002,5.891582
3003,5.128969
3004,6.9734554
3005,5.988125
3006,4.552958
3007,6.856743
3008,7.0777683
3009,6.2021365
3010,5.760556
3011,5.6323743
3012,5.9069185
3013,6.015996
3014,6.8363585
3015,5.7201805
3016,5.534313
3017,4.83582
3018,5.9700985
3019,5.1587124
3020,5.735021
3021,7.853938
3022,6.4403358
3023,6.1171455
3024,6.128383
3025,4.9666576
3026,4.7335677
3027,5.0106387
3028,5.739828
3029,6.73754
3030,6.1379128
3031,6.4767156
3032,5.179846
3033,5.764787
3034,5.2927456
3035,5.8321853
3036,6.4479895
3037,6.659272
3038,5.914996
3039,5.8164144
3040,7.3557835
3041,5.7597265
3042,6.27435
3043,6.689734
3044,4.674061
3045,6.3233957
3046,6.0534544
3047,6.0942707
3048,6.1356163
3049,6.4342756
3050,5.154284
3051,5.9617376
3052,6.1595955
3053,6.743843
3054,5.163841
3055,4.902818
3056,6.3761735
3057,6.0878305
3058,5.8990364
3059,5.7056293
3060,5.2157707
3061,4.807195
3062,6.169671
3063,6.388615
3064,5.6221986
3065,6.545905
3066,5.217421
3067,5.9670258
3068,5.659967
3069,5.2014046
3070,6.2776623
3071,6.052154
3072,4.91988
3073,5.980564
3074,5.3686037
3075,5.1856823
3076,5.373012
3077,5.973612
3078,6.5089917
3079,6.898301
3080,5.174504
3081,5.74663
3082,3.9521887
3083,6.136571
3084,5.406221
3085,5.958426
3086,5.0776267
3087,5.231048
3088,6.9219117
3089,6.7190566
3090,5.8701696
3091,7.3729258
3092,5.5921493
3093,5.035094
3094,5.7996416
3095,5.962394
3096,5.556428
3097,7.2027335
3098,6.47029
3099,7.2299776
3100,6.532612
3101,6.273089
3102,6.0478773
3103,3.8014064
3104,7.022225
3105,6.5771275
3106,7.3262415
3107,6.093716
3108,4.683987
3109,5.719683
3110,4.3169856
3111,6.3308697
3112,5.015274
3113,4.3324623
3114,4.488717
3115,6.544613
3116,7.2985077
3117,5.5951242
3118,3.9433322
3119,5.145058
3120,5.3968625
3121,6.535848
3122,5.0700192
3123,6.0065093
3124,5.926872
3125,5.614164
3126,6.426221
3127,4.518773
3128,5.0657334
3129,5.925712
3130,6.746822
3131,7.1084375
3132,6.4282184
3133,4.667045
3134,6.228998
3135,5.6125875
3136,5.3634877
3137,5.9687953
3138,6.392675
3139,6.8135614
3140,5.601261
3141,6.7277093
3142,5.840468
3143,5.0494585
3144,5.7208886
3145,6.499323
3146,6.914722
3147,5.7133746
3148,5.266456
3149,5.9748363
3150,6.8028092
3151,5.067307
3152,6.4321117
3153,5.2932696
3154,6.4447317
3155,6.632519
3156,6.8713617
3157,5.672651
3158,6.7979417
3159,5.7621894
3160,5.893313
3161,5.3930626
3162,4.822494
3163,7.0261383
3164,5.815558
3165,7.5310254
3166,5.3490596
3167,6.0746455
3168,6.813288
3169,4.44985
3170,6.1491604
3171,4.5395555
3172,6.1470337
3173,4.9554186
3174,6.3419647
3175,5.015247
3176,6.03835
3177,5.613091
3178,6.5009155
3179,6.1975775
3180,6.6704407
3181,7.859649
3182,4.3632083
3183,4.7380867
3184,6.2448354
3185,4.726131
3186,5.977578
3187,6.7911263
